pr_level1_key,pr_dpcode,iprcode,pack_size,brcode,parqty,sh_daysmin,sd_t_qty_30,on_promotion,Parqty_Cal,Parqty_Adj
1,3,251406,40,1044,12,255,12.0,0.0,12.0,12
1,1,249094,1,1051,3,365,0.0,0.0,0.0,6
1,14,257758,4,1030,10,3000,5.0,0.0,5.0,6
1,3,260492,10,1022,6,330,1.0,0.0,1.0,6
1,1,220253,1,1006,3,329,2.0,0.0,1.0,6
1,19,259108,24,1051,6,365,2.0,0.0,2.0,6
1,19,232594,1,1032,2,658,0.0,0.0,0.0,6
1,28,231683,6,1016,4,240,3.0,1.25,4.0,8
1,8,231657,12,1050,4,652,6.0,0.0,6.0,6
1,10,136689,12,1023,18,658,12.0,1.25,15.0,15
1,3,225114,12,1046,4,1080,0.0,0.0,0.0,6
1,9,258170,12,1006,6,767,1.0,0.0,1.0,6
1,1,254401,1,1048,3,365,0.0,0.0,0.0,6
1,8,128736,12,1051,6,180,2.0,0.0,2.0,6
2,28,179451,8,1050,4,19,8.0,0.0,3.0,3
1,1,205573,1,1048,4,329,0.0,0.0,0.0,6
1,28,198919,6,1000,18,360,23.0,0.0,23.0,23
1,9,103370,12,1005,4,658,0.0,1.25,0.0,8
2,28,243862,12,1011,14,270,16.0,0.0,16.0,16
2,23,231704,6,1038,3,60,3.0,0.0,2.0,3
1,3,257915,36,1040,6,126,0.0,0.0,0.0,6
1,8,229332,120,1046,11,322,4.0,0.0,4.0,6
1,10,57968,12,1021,9,658,5.0,1.25,6.0,8
1,10,255208,8,1015,6,767,0.0,1.25,0.0,8
2,19,116922,1,1032,5,7,17.0,0.0,4.0,3
1,10,65011,12,1042,6,658,2.0,0.0,2.0,6
1,10,60047,12,1047,12,658,4.0,1.25,5.0,8
1,9,242566,12,1012,6,730,1.0,0.0,1.0,6
1,2,171496,12,1007,2,483,0.0,0.0,0.0,6
1,8,80810,10,1022,10,164,3.0,0.0,3.0,6
1,8,60225,12,1051,6,542,0.0,0.0,0.0,6
1,20,241316,24,1020,6,200,1.0,0.0,1.0,6
2,18,236753,10,1041,10,130,9.0,0.0,9.0,9
1,1,198475,1,1046,6,329,3.0,0.0,2.0,6
2,21,248305,6,1051,6,80,10.0,0.0,7.0,7
1,8,8008,48,1021,8,580,6.0,1.25,8.0,8
1,8,143705,24,1026,4,617,2.0,1.25,3.0,8
1,1,258566,1,1016,3,1825,0.0,0.0,0.0,6
1,3,205150,15,1012,2,656,0.0,0.0,0.0,6
2,22,253216,6,1042,2,256,0.0,0.0,0.0,3
1,9,158786,6,1016,4,658,2.0,0.0,2.0,6
1,8,243152,6,1030,6,300,0.0,0.0,0.0,6
1,2,249506,15,1014,7,180,5.0,0.0,5.0,6
1,6,24299,48,1038,15,999,7.0,1.25,9.0,9
1,3,213819,10,1015,4,316,1.0,0.0,1.0,6
1,4,192495,10,1016,7,436,6.0,0.0,6.0,6
1,10,258994,8,1007,6,325,2.0,0.0,2.0,6
2,27,228287,1,1021,5,150,2.0,0.0,2.0,3
1,28,247692,10,1039,4,365,6.0,0.0,6.0,6
1,2,84921,6,1048,24,256,25.0,1.25,31.0,31
2,18,211055,12,1015,10,365,2.0,0.0,2.0,3
1,9,252421,12,1034,4,864,1.0,1.25,1.0,8
1,6,63912,12,1036,12,305,4.0,1.25,5.0,8
2,19,249204,1,1041,12,80,12.0,0.0,8.0,8
1,5,72736,12,1053,6,517,3.0,0.0,3.0,6
1,10,254654,24,1014,8,1277,6.0,0.0,6.0,6
1,10,142356,12,1011,6,329,8.0,0.0,8.0,8
2,27,228281,1,1050,5,150,2.0,0.0,2.0,3
1,6,66118,48,1015,22,975,38.0,1.25,48.0,48
1,28,214312,4,1049,6,713,0.0,0.0,0.0,6
1,9,158785,6,1049,12,657,13.0,0.0,13.0,13
1,8,236429,36,1021,7,322,0.0,0.0,0.0,6
1,1,167857,1,1015,3,329,3.0,0.0,2.0,6
1,1,248488,1,1021,3,730,0.0,0.0,0.0,6
1,1,248235,6,1015,4,180,0.0,1.25,0.0,8
2,23,258213,6,1048,8,12,49.0,0.0,11.0,11
1,3,217332,36,1033,6,161,3.0,1.25,4.0,8
2,21,54330,1,1021,10,50,15.0,0.0,10.0,10
2,19,200943,1,1051,12,81,8.0,0.0,5.0,3
1,20,253863,12,1046,12,255,4.0,0.0,4.0,6
2,23,55968,1,1005,20,155,35.0,0.0,35.0,35
1,19,251086,12,1032,6,180,4.0,0.0,4.0,6
1,28,202871,6,1053,6,182,6.0,0.0,6.0,6
1,8,260583,12,1034,6,240,2.0,0.0,2.0,6
1,8,256367,12,1021,12,365,18.0,0.0,18.0,18
2,28,112835,16,1038,3,20,7.0,0.0,2.0,3
1,8,167551,12,1047,11,640,8.0,0.0,8.0,8
2,19,260388,1,1032,8,21,167.0,1.25,51.0,70
1,9,247885,24,1039,7,1095,2.0,0.0,2.0,6
1,10,184311,12,1011,50,658,66.0,1.25,83.0,83
1,3,151938,24,1042,6,319,6.0,0.0,6.0,6
2,23,249076,12,1052,3,162,0.0,1.25,0.0,4
1,2,182113,12,1015,36,286,15.0,1.25,19.0,19
2,23,259773,24,1014,5,300,2.0,0.0,2.0,3
1,10,240029,6,1015,4,730,4.0,0.0,4.0,6
1,8,256437,12,1005,6,720,4.0,0.0,4.0,6
1,28,252260,40,1038,6,120,5.0,0.0,5.0,6
2,21,235624,24,1021,70,18,212.0,0.0,69.0,71
1,8,168629,12,1014,17,180,11.0,1.25,14.0,14
1,1,134034,1,1051,6,329,1.0,0.0,1.0,6
2,28,217227,14,1019,2,63,3.0,0.0,2.0,3
1,19,212478,30,1030,6,488,7.0,0.0,7.0,7
1,19,236544,10,1049,6,335,1.0,0.0,1.0,6
2,28,255335,8,1032,4,540,7.0,0.0,7.0,7
2,21,205783,1,1033,3,180,1.0,0.0,1.0,3
1,8,28386,12,1016,30,180,33.0,1.25,41.0,41
1,1,202901,1,1048,3,329,0.0,0.0,0.0,6
1,9,230391,12,1034,6,730,4.0,0.0,4.0,6
1,1,254199,1,1023,3,365,0.0,0.0,0.0,6
1,3,254037,10,1005,2,256,0.0,1.25,0.0,8
2,27,255003,1,1044,3,120,0.71,0.0,0.0,3
1,19,228684,12,1050,12,260,0.0,0.0,0.0,6
1,2,184249,18,1022,12,282,4.0,1.25,5.0,8
2,21,245039,10,1042,5,25,8.0,0.0,3.0,3
2,28,63870,12,1039,3,20,5.0,0.0,2.0,3
1,6,115327,48,1030,13,487,3.0,0.0,3.0,6
1,3,226308,24,1020,4,730,0.0,0.0,0.0,6
1,19,243722,36,1052,4,700,1.0,0.0,1.0,6
1,2,227571,40,1030,6,270,5.0,0.0,5.0,6
1,8,195785,1,1038,4,206,3.0,0.0,3.0,6
1,10,192659,12,1050,4,657,0.0,1.25,0.0,8
2,23,221115,1,1003,11,14,70.0,0.0,16.0,16
1,8,258029,12,1024,6,180,3.0,1.25,4.0,8
2,23,237999,1,1050,3,18,4.0,0.0,1.0,3
1,3,134069,6,1019,12,328,2.0,1.25,3.0,8
2,22,239562,1,1032,6,180,0.0,0.0,0.0,3
1,2,148131,12,1042,12,271,5.0,0.0,5.0,6
1,2,222115,16,1021,10,265,8.0,1.25,10.0,10
1,10,64354,96,1024,7,658,1.0,0.0,1.0,6
2,22,20597,12,1015,24,270,18.0,0.0,18.0,18
1,28,210171,18,1036,4,165,0.0,0.0,0.0,6
1,8,7496,24,1049,24,269,0.0,0.0,0.0,6
1,9,226070,12,1005,4,658,1.0,0.0,1.0,6
1,19,255165,36,1032,10,256,12.0,0.0,12.0,12
1,10,258993,8,1038,6,325,3.0,0.0,3.0,6
1,20,245587,30,1015,9,150,4.0,0.0,4.0,6
1,1,65675,1,1014,6,329,1.0,0.0,1.0,6
1,8,230641,4,1011,4,180,0.0,0.0,0.0,6
1,28,212614,4,1006,4,195,3.0,0.0,3.0,6
2,21,193366,1,1015,3,45,3.0,0.0,1.0,3
1,6,6702,24,1011,21,611,10.0,0.0,10.0,10
1,28,249164,9,1039,4,60,3.0,0.0,2.0,6
2,23,219968,1,1033,3,19,14.0,0.0,5.0,3
1,10,202102,32,1024,5,658,4.0,0.0,4.0,6
1,5,135589,12,1021,23,562,21.0,0.0,21.0,21
1,8,140213,12,1024,4,992,3.0,0.0,3.0,6
2,22,117850,6,1040,8,160,7.0,0.0,7.0,7
1,19,234884,12,1000,6,335,7.0,0.0,7.0,7
1,28,246788,10,1022,4,365,3.0,0.0,3.0,6
1,9,209867,24,1011,12,658,24.0,1.25,30.0,30
1,5,229074,20,1034,6,313,4.0,1.25,5.0,8
1,2,70501,36,1038,34,200,35.0,1.25,44.0,44
1,8,143707,24,1049,12,644,7.0,1.25,9.0,9
2,21,221305,3,1052,12,275,1.0,0.0,1.0,3
1,19,220825,48,1032,12,760,14.0,0.0,14.0,14
2,23,23463,1,1033,6,13,44.0,0.0,10.0,10
1,14,87886,12,1033,6,658,2.0,0.0,2.0,6
1,1,170321,24,1033,3,365,0.0,0.0,0.0,6
2,19,253161,6,1000,6,150,3.0,1.25,4.0,4
1,2,251921,21,1003,6,252,0.0,1.25,0.0,8
2,23,132423,1,1014,7,162,7.0,0.0,7.0,7
1,5,222428,6,1015,9,261,10.0,0.0,10.0,10
1,3,182662,10,1005,6,328,4.0,0.0,4.0,6
1,5,227205,12,1011,8,616,0.0,0.0,0.0,6
1,1,169838,4,1011,12,317,15.0,0.0,10.0,10
1,9,258057,12,1053,6,730,3.0,0.0,3.0,6
1,10,247134,10,1011,6,1095,4.0,0.0,4.0,6
1,4,39650,15,1014,53,319,29.0,1.25,36.0,36
1,1,198449,6,1006,3,329,4.0,0.0,3.0,6
2,28,172401,6,1051,4,210,0.0,0.0,0.0,3
1,19,118047,1,1047,6,307,1.0,0.0,1.0,6
1,2,252128,12,1044,12,210,8.0,1.25,10.0,10
1,2,244178,72,1050,14,240,18.0,1.25,23.0,23
2,19,247036,1,1040,3,90,1.0,0.0,1.0,3
1,2,258148,24,1046,16,255,14.0,1.25,18.0,18
1,8,83143,6,1021,9,365,9.0,1.25,11.0,11
1,7,259990,20,1038,10,511,4.0,0.0,4.0,6
2,21,251022,1,1051,6,18,4.0,0.0,1.0,3
1,19,253616,24,1020,4,255,0.0,0.0,0.0,6
1,4,140647,12,1006,4,466,2.0,0.0,2.0,6
1,8,128736,12,1003,4,180,3.0,0.0,3.0,6
1,2,210773,12,1039,16,295,34.0,1.25,43.0,43
1,8,204083,12,1006,10,573,8.0,0.0,8.0,8
1,14,232824,30,1047,50,658,36.0,0.0,36.0,36
1,5,186772,12,1021,3,298,1.0,0.0,1.0,6
1,9,173405,12,1051,6,657,1.0,0.0,1.0,6
1,19,217273,6,1032,12,657,0.0,0.0,0.0,6
2,27,219868,1,1046,2,35,0.0,0.0,0.0,3
1,20,182105,3,1039,3,180,0.0,1.25,0.0,8
1,8,219329,48,1053,8,270,3.0,0.0,3.0,6
1,2,176390,12,1005,24,295,8.0,0.0,8.0,8
1,9,232269,6,1012,6,730,1.0,0.0,1.0,6
1,2,258091,6,1049,30,256,24.0,0.0,24.0,24
1,1,227779,6,1036,6,352,4.5,0.0,3.0,6
1,1,242739,1,1030,3,730,0.0,0.0,0.0,6
1,8,250406,12,1039,8,540,2.0,0.0,2.0,6
1,19,235807,36,1044,6,657,6.0,0.0,6.0,6
1,20,206747,12,1036,12,120,16.0,1.25,20.0,20
1,14,118153,36,1048,16,658,14.0,0.0,14.0,14
1,2,215443,12,1023,4,365,3.0,0.0,3.0,6
1,1,163700,1,1030,4,329,5.0,0.0,3.0,6
1,2,258600,48,1000,36,180,26.0,0.0,26.0,26
1,3,35703,12,1052,4,224,0.0,0.0,0.0,6
1,1,249222,1,1042,8,2190,8.0,0.0,5.0,5
1,6,85064,24,1034,7,812,4.0,0.0,4.0,6
2,23,196365,1,1052,6,11,0.0,0.0,0.0,3
1,1,212560,1,1012,3,329,7.0,0.0,5.0,5
1,10,237324,12,1034,6,657,5.0,1.25,6.0,8
1,9,222431,12,1011,18,658,7.0,1.25,9.0,9
1,6,41453,48,1040,31,972,3.0,1.25,4.0,8
1,8,208657,12,1016,7,542,3.0,0.0,3.0,6
1,2,227569,36,1038,48,161,42.0,0.0,42.0,42
1,2,256803,144,1005,18,219,7.0,1.25,9.0,9
1,19,233867,1,1021,2,657,0.0,0.0,0.0,6
1,19,237573,48,1039,6,1460,3.0,0.0,3.0,6
1,1,243638,1,1026,3,365,0.0,0.0,0.0,6
1,2,260124,20,1051,6,438,3.0,0.0,3.0,6
1,8,52924,12,1053,6,581,10.0,1.25,13.0,13
1,5,250334,12,1036,6,90,6.0,1.25,5.0,8
1,14,232827,20,1021,70,658,40.0,1.25,50.0,50
2,23,151848,12,1044,6,210,6.0,1.25,8.0,8
1,1,252563,6,1038,6,420,0.5,0.0,0.0,6
1,8,259264,12,1014,6,180,6.0,0.0,6.0,6
2,19,253166,6,1052,6,150,0.0,0.0,0.0,3
1,20,233832,24,1051,24,425,17.0,0.0,17.0,17
1,28,221857,18,1003,8,120,10.0,0.0,10.0,10
1,6,252460,24,1039,18,864,11.0,0.0,11.0,11
2,19,248004,1,1044,6,90,4.0,0.0,3.0,3
1,1,230438,1,1047,3,329,1.0,0.0,1.0,6
1,1,117688,6,1011,8,365,4.0,0.0,3.0,6
1,8,226185,12,1052,6,539,4.0,0.0,4.0,6
1,6,6706,24,1048,13,521,0.0,0.0,0.0,6
1,8,35551,10,1003,19,318,18.0,0.0,18.0,18
1,3,251759,12,1020,4,260,3.0,0.0,3.0,6
1,8,230771,24,1019,6,615,4.0,0.0,4.0,6
1,25,255667,12,1051,5,730,1.0,0.0,1.0,6
1,5,5827,6,1024,6,202,4.0,1.25,5.0,8
1,10,244110,24,1003,8,504,15.0,1.25,19.0,19
1,19,257159,12,1023,6,255,9.0,1.25,11.0,11
1,20,115311,12,1050,6,256,7.0,0.0,7.0,7
1,20,251798,24,1026,6,180,8.0,0.0,8.0,8
1,9,256517,12,1022,6,766,0.0,1.25,0.0,8
1,28,201083,4,1021,10,360,5.0,0.0,5.0,6
1,10,227735,12,1033,4,657,1.0,1.25,1.0,8
1,6,91298,24,1049,12,485,6.0,0.0,6.0,6
1,5,184956,28,1021,85,239,54.0,0.0,54.0,54
1,9,258437,8,1053,6,630,0.0,1.25,0.0,8
1,1,203391,1,1033,2,329,3.0,0.0,2.0,6
1,2,47864,12,1020,6,382,0.0,1.25,0.0,8
1,8,256372,12,1047,6,640,1.0,0.0,1.0,6
1,20,198917,9,1000,10,247,17.0,0.0,17.0,17
1,3,250294,72,1033,20,126,11.0,0.0,11.0,11
1,9,198398,24,1034,14,657,7.0,0.0,7.0,7
1,9,142487,48,1032,4,657,5.0,1.25,6.0,8
1,19,196994,24,1012,6,180,3.0,0.0,3.0,6
1,19,260155,6,1050,3,765,1.0,0.0,1.0,6
2,27,258401,1,1053,2,25,0.51,0.0,0.0,3
1,9,81114,12,1014,48,658,68.0,0.0,68.0,68
1,8,211596,20,1049,14,1825,15.0,0.0,15.0,15
1,8,250625,12,1040,8,584,1.0,0.0,1.0,6
1,5,127601,24,1042,3,365,8.0,0.0,8.0,8
1,9,162714,12,1048,4,658,3.0,0.0,3.0,6
1,10,232983,12,1030,4,700,2.0,0.0,2.0,6
2,19,205829,1,1014,3,302,4.0,0.0,4.0,3
1,19,253241,12,1050,6,511,5.0,1.25,6.0,8
1,1,247914,24,1033,3,540,1.0,0.0,1.0,6
1,2,190601,36,1016,6,270,1.0,0.0,1.0,6
1,5,253550,12,1022,6,876,2.0,0.0,2.0,6
2,19,247036,1,1046,3,90,3.0,0.0,2.0,3
1,8,192129,12,1039,7,317,2.0,0.0,2.0,6
1,2,256799,10,1038,4,256,0.0,0.0,0.0,6
1,3,214032,36,1034,6,133,5.0,0.0,5.0,6
1,14,68785,3,1012,4,658,1.0,0.0,1.0,6
2,19,238479,12,1044,3,120,2.0,0.0,2.0,3
1,1,187025,3,1020,4,329,3.0,0.0,2.0,6
1,19,202407,12,1012,6,658,4.0,0.0,4.0,6
1,9,257635,6,1049,6,1300,2.0,0.0,2.0,6
1,2,257543,24,1011,4,225,0.0,1.25,0.0,8
2,22,259895,16,1038,6,216,0.0,0.0,0.0,3
1,2,179401,24,1041,6,299,0.0,0.0,0.0,6
1,25,21849,10,1003,6,658,4.0,0.0,4.0,6
1,8,186515,12,1044,4,645,0.0,0.0,0.0,6
2,23,56697,1,1005,15,23,45.0,0.0,15.0,15
1,2,242944,24,1023,6,292,12.0,1.25,15.0,15
1,8,253715,12,1023,6,240,0.0,0.0,0.0,6
1,1,252359,1,1006,3,1000,0.0,0.0,0.0,6
1,8,244494,12,1040,16,345,14.0,1.25,18.0,18
1,5,244368,8,1033,4,300,0.0,1.25,0.0,8
1,28,219260,9,1053,4,360,1.0,0.0,1.0,6
2,19,252995,1,1038,5,90,2.0,0.0,1.0,3
1,10,192084,12,1032,16,658,26.0,1.25,33.0,33
1,14,87884,27,1000,6,658,9.0,0.0,9.0,9
1,1,256067,24,1044,36,270,43.0,0.0,29.0,29
1,3,233355,16,1011,2,270,1.0,1.25,1.0,8
1,5,241872,10,1023,3,292,1.0,0.0,1.0,6
1,1,258560,1,1038,3,1825,0.0,0.0,0.0,6
2,19,250050,1,1021,3,90,0.0,0.0,0.0,3
1,8,248287,24,1050,4,255,0.0,0.0,0.0,6
1,5,239863,12,1052,3,292,1.0,0.0,1.0,6
1,28,242692,6,1038,4,540,2.0,0.0,2.0,6
1,5,256721,12,1050,3,450,1.0,1.25,1.0,8
1,5,55833,6,1050,3,349,5.0,0.0,5.0,6
1,2,259146,36,1023,14,180,10.0,0.0,10.0,10
1,1,245586,4,1048,4,365,0.0,0.0,0.0,6
1,19,253616,24,1046,6,255,0.0,0.0,0.0,6
2,23,224572,12,1039,3,162,1.0,0.0,1.0,3
1,5,251491,14,1034,6,100,6.0,1.25,8.0,8
1,19,257971,1,1021,6,365,0.0,0.0,0.0,6
2,19,250045,1,1038,3,90,1.0,0.0,1.0,3
2,22,179120,12,1044,16,360,11.0,1.25,14.0,14
1,20,157071,24,1041,12,292,18.0,0.0,18.0,18
1,19,245991,12,1014,4,180,4.0,0.0,4.0,6
1,2,223494,12,1005,2,90,0.0,0.0,0.0,6
2,22,205978,12,1040,6,360,9.0,1.25,11.0,11
1,5,255496,8,1026,3,292,0.0,0.0,0.0,6
1,8,246746,12,1047,6,354,0.0,0.0,0.0,6
1,8,250447,10,1042,7,480,2.0,0.0,2.0,6
2,23,170411,24,1024,3,150,10.0,0.0,10.0,10
1,2,205083,24,1030,4,270,4.0,0.0,4.0,6
2,23,240752,12,1022,4,108,1.0,0.0,1.0,3
1,28,209946,12,1046,4,360,1.0,0.0,1.0,6
1,9,252488,24,1042,8,1276,1.0,0.0,1.0,6
2,22,135061,10,1049,3,322,0.0,0.0,0.0,3
1,5,250329,12,1033,3,90,3.0,0.0,2.0,6
1,2,168156,12,1015,24,157,14.0,1.25,18.0,18
2,28,214902,12,1042,10,135,0.0,0.0,0.0,3
1,1,159892,1,1000,3,329,1.0,0.0,1.0,6
1,1,227780,12,1019,99,311,117.0,1.25,113.0,98
1,1,201369,1,1052,3,329,0.0,0.0,0.0,6
1,9,194175,12,1049,12,658,11.0,1.25,14.0,14
1,8,224111,6,1049,8,552,14.0,1.25,18.0,18
1,6,253515,12,1019,8,292,7.0,0.0,7.0,7
2,23,221369,12,1044,6,150,4.0,0.0,4.0,3
2,23,200742,1,1047,12,20,32.0,0.0,11.0,11
1,20,241869,12,1014,8,292,2.0,0.0,2.0,6
1,1,247753,24,1044,6,365,4.0,0.0,3.0,6
1,19,244115,48,1006,6,876,0.0,1.25,0.0,8
1,3,4406,12,1041,12,634,5.0,0.0,5.0,6
2,19,238855,1,1021,12,30,21.0,0.0,7.0,7
2,23,200850,12,1011,12,162,7.0,0.0,7.0,7
1,6,255316,12,1046,8,360,0.0,0.0,0.0,6
1,2,252143,20,1032,2,252,0.0,0.0,0.0,6
2,20,251157,1,1012,3,8,1.0,0.0,0.0,3
1,2,119143,20,1022,3,192,3.0,1.25,4.0,8
2,22,116948,8,1051,8,219,2.0,0.0,2.0,3
1,8,244710,24,1034,24,255,42.0,0.0,42.0,42
1,2,194495,12,1033,2,365,5.0,1.25,6.0,8
1,1,226930,12,1047,24,490,14.0,0.0,9.0,9
1,9,162103,12,1046,12,365,6.0,1.25,8.0,8
1,1,180544,1,1000,8,329,25.0,0.0,17.0,17
1,2,232060,12,1030,4,445,4.0,1.25,5.0,8
1,8,253356,12,1041,12,292,4.0,0.0,4.0,6
1,1,245520,1,1023,3,365,0.0,0.0,0.0,6
1,19,253952,6,1053,6,365,1.0,0.0,1.0,6
1,19,244050,30,1052,5,584,1.0,0.0,1.0,6
1,1,212039,1,1044,4,329,0.0,0.0,0.0,6
1,1,235863,1,1030,3,365,0.0,0.0,0.0,6
1,1,248469,1,1049,6,365,3.0,0.0,2.0,6
1,19,188418,6,1044,6,658,2.0,0.0,2.0,6
2,28,172405,6,1024,4,210,2.0,0.0,2.0,3
1,12,259867,24,1049,16,273,0.0,1.25,0.0,8
1,1,227780,12,1030,290,311,305.0,1.25,291.0,254
1,14,57563,24,1012,30,658,13.0,0.0,13.0,13
1,2,201756,20,1019,12,180,7.0,0.0,7.0,7
1,1,239909,1,1032,3,2190,1.0,0.0,1.0,6
1,2,201756,20,1046,2,180,10.0,0.0,10.0,10
1,2,256262,12,1038,8,240,3.0,0.0,3.0,6
2,28,258185,30,1015,4,25,2.0,0.0,1.0,3
1,1,249305,1,1003,3,1095,0.0,0.0,0.0,6
1,3,29349,12,1042,3,207,2.0,0.0,2.0,6
1,2,113137,12,1051,12,189,14.0,0.0,14.0,14
1,8,249402,12,1048,9,255,1.0,0.0,1.0,6
1,10,256621,6,1023,6,766,2.0,1.25,3.0,8
2,19,250037,1,1016,3,90,3.0,0.0,2.0,3
1,10,242860,12,1026,6,864,29.0,1.25,36.0,36
2,23,148454,24,1006,12,105,5.0,0.0,5.0,3
1,5,252470,6,1033,6,432,0.0,0.0,0.0,6
1,19,233869,1,1032,2,657,0.0,0.0,0.0,6
1,2,227299,10,1052,4,193,0.0,0.0,0.0,6
2,22,75576,16,1023,2,540,2.0,0.0,2.0,3
1,14,189681,48,1022,18,657,17.0,0.0,17.0,17
2,23,20308,20,1041,6,274,29.0,1.25,36.0,36
1,28,209946,12,1000,8,360,10.0,0.0,10.0,10
1,8,253831,12,1016,9,240,2.0,0.0,2.0,6
2,19,201898,1,1041,6,26,24.0,0.0,8.0,8
1,1,258737,1,1000,3,1095,4.0,0.0,3.0,6
1,1,204967,1,1036,6,329,3.0,0.0,2.0,6
1,9,253094,6,1052,6,766,2.0,0.0,2.0,6
1,5,226543,18,1034,3,553,0.0,1.25,0.0,8
2,23,231704,6,1024,3,60,1.0,0.0,1.0,3
1,6,247776,24,1047,10,865,6.0,1.25,8.0,8
1,9,257554,12,1041,6,766,7.0,1.25,9.0,9
1,2,253916,6,1011,6,120,3.0,0.0,3.0,6
1,19,229898,30,1030,6,480,8.0,0.0,8.0,8
1,1,252360,1,1042,3,1000,0.0,0.0,0.0,6
2,23,205381,8,1038,4,30,11.0,1.25,5.0,4
2,23,258949,24,1030,6,180,11.0,1.25,14.0,14
1,3,86165,10,1040,4,165,4.0,0.0,4.0,6
1,8,236271,4,1052,6,180,0.0,0.0,0.0,6
1,10,227703,12,1051,6,658,3.0,1.25,4.0,8
1,1,238944,1,1005,4,1000,0.0,0.0,0.0,6
1,1,256410,1,1021,3,730,3.0,0.0,2.0,6
1,2,56871,12,1021,32,250,48.0,1.25,60.0,60
1,5,250568,18,1038,3,540,3.0,1.25,4.0,8
2,19,248119,1,1047,6,300,2.0,0.0,2.0,3
1,2,140155,24,1041,26,159,9.0,0.0,9.0,9
2,28,216446,30,1000,22,60,57.0,0.0,38.0,38
1,20,191389,12,1032,7,296,10.0,0.0,10.0,10
2,23,221126,24,1047,13,322,0.0,0.0,0.0,3
1,5,219079,25,1015,3,323,0.0,1.25,0.0,8
2,19,205835,1,1020,3,225,1.0,0.0,1.0,3
1,6,238449,24,1003,6,1000,7.0,0.0,7.0,7
1,9,258438,8,1048,6,630,0.0,1.25,0.0,8
1,1,49510,1,1000,6,329,14.0,0.0,9.0,9
1,5,103393,12,1046,40,319,39.0,0.0,39.0,39
1,5,211645,14,1047,12,262,5.0,0.0,5.0,6
1,3,228606,40,1006,10,238,1.0,1.25,1.0,8
1,28,257323,12,1044,4,252,5.0,0.0,5.0,6
1,8,244153,24,1020,6,378,5.0,0.0,5.0,6
1,2,28793,24,1044,6,505,26.0,0.0,26.0,26
1,2,249191,12,1007,8,360,4.0,1.25,5.0,8
1,19,230155,6,1044,6,730,0.0,0.0,0.0,6
2,28,202299,32,1039,8,135,12.0,0.0,12.0,12
1,8,202650,10,1038,5,427,2.0,0.0,2.0,6
1,19,233650,24,1003,6,985,0.0,0.0,0.0,6
2,28,178375,12,1048,4,90,12.0,0.0,8.0,8
1,28,169378,12,1048,4,135,5.0,0.0,5.0,6
1,2,49606,18,1034,32,163,27.0,0.0,27.0,27
1,19,253798,6,1000,24,365,22.0,0.0,22.0,22
1,1,241721,12,1005,6,180,4.0,0.0,3.0,6
1,19,253954,6,1005,3,365,0.0,0.0,0.0,6
1,28,101122,8,1048,6,90,6.0,0.0,4.0,6
1,9,237039,12,1046,4,657,2.0,1.25,3.0,8
2,28,246864,12,1003,4,360,0.0,0.0,0.0,3
1,8,7605,12,1033,4,291,0.0,0.0,0.0,6
1,8,198192,6,1014,4,571,8.0,1.25,10.0,10
1,6,243543,1,1051,3,1095,0.0,0.0,0.0,6
2,28,200477,8,1032,12,135,8.0,0.0,8.0,8
1,8,249738,12,1039,9,292,4.0,0.0,4.0,6
1,10,257457,12,1016,6,756,2.0,1.25,3.0,8
1,19,242216,12,1012,4,584,2.0,0.0,2.0,6
1,14,204370,24,1021,20,658,7.0,0.0,7.0,7
1,5,83619,12,1026,4,328,6.0,1.25,8.0,8
1,8,8419,12,1042,4,310,1.0,0.0,1.0,6
1,5,223463,6,1049,2,180,1.0,0.0,1.0,6
1,5,234592,16,1042,3,365,7.0,1.25,9.0,9
2,23,249225,1,1015,5,25,30.0,0.0,10.0,10
2,23,181323,12,1016,16,90,20.0,0.0,13.0,13
1,2,127610,10,1041,14,312,4.0,0.0,4.0,6
1,5,256703,20,1039,12,300,3.0,0.0,3.0,6
2,23,249043,12,1026,6,150,9.0,0.0,9.0,9
1,9,254675,12,1022,4,766,0.0,1.25,0.0,8
2,28,103316,8,1019,4,135,1.0,0.0,1.0,3
2,28,216467,18,1034,4,273,1.0,0.0,1.0,3
1,5,250565,12,1011,6,540,1.0,1.25,1.0,8
2,28,61092,8,1041,6,540,0.0,0.0,0.0,3
1,9,204102,12,1049,8,658,21.0,1.25,26.0,26
1,1,194733,12,1040,3,392,4.0,0.0,3.0,6
2,19,193339,1,1024,3,20,3.0,0.0,1.0,3
1,10,256531,12,1032,6,1277,5.0,0.0,5.0,6
1,1,253472,1,1034,4,730,0.0,0.0,0.0,6
2,22,255947,12,1038,4,300,2.0,0.0,2.0,3
1,8,77805,12,1000,8,815,6.0,0.0,6.0,6
2,28,220763,10,1015,4,135,1.0,0.0,1.0,3
2,22,227900,8,1053,6,160,0.0,0.0,0.0,3
1,2,148131,12,1048,16,271,12.0,0.0,12.0,12
1,1,208729,3,1019,3,329,1.0,0.0,1.0,6
1,5,60230,12,1051,6,157,5.0,0.0,5.0,6
1,3,240962,12,1047,4,480,8.0,1.25,10.0,10
1,9,157525,10,1023,4,658,3.0,0.0,3.0,6
1,6,248560,12,1030,4,100,0.0,0.0,0.0,6
1,1,245518,1,1006,3,730,0.0,0.0,0.0,6
1,1,193853,6,1007,5,365,1.0,1.25,1.0,8
